figmaVariableName,mode,value,type,alias,defaultMode
components/number-input/properties/text/font-style,3,normal,STRING,false,false
components/number-input/properties/placeholder-opacity,0,tokens/opacities/ghost,FLOAT,true,true
components/number-input/properties/placeholder-opacity,1,tokens/opacities/ghost,FLOAT,true,false
components/number-input/properties/placeholder-opacity,2,tokens/opacities/ghost,FLOAT,true,false
components/number-input/properties/placeholder-opacity,3,tokens/opacities/ghost,FLOAT,true,false
components/dropdown/variants/states/default/properties/colors/background,0,ui-kit/globals/form/field/colors/background,COLOR,true,true
components/dropdown/variants/states/default/properties/colors/background,1,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/background,2,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/background,3,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/text,0,ui-kit/globals/form/field/colors/text-valued,COLOR,true,true
components/dropdown/variants/states/default/properties/colors/text,1,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/text,2,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/text,3,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/leading-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/default/properties/colors/leading-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/leading-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/leading-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/trailing-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/default/properties/colors/trailing-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/trailing-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/trailing-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/border-color,0,ui-kit/globals/form/field/colors/border,COLOR,true,true
components/dropdown/variants/states/default/properties/colors/border-color,1,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/border-color,2,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/default/properties/colors/border-color,3,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/default/properties/border-size,0,1,FLOAT,false,true
components/dropdown/variants/states/default/properties/border-size,1,1,FLOAT,false,false
components/dropdown/variants/states/default/properties/border-size,2,1,FLOAT,false,false
components/dropdown/variants/states/default/properties/border-size,3,1,FLOAT,false,false
components/dropdown/variants/states/error/properties/colors/background,0,ui-kit/globals/form/field/colors/background,COLOR,true,true
components/dropdown/variants/states/error/properties/colors/background,1,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/background,2,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/background,3,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/text,0,ui-kit/globals/form/field/colors/text-valued,COLOR,true,true
components/dropdown/variants/states/error/properties/colors/text,1,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/text,2,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/text,3,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/leading-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/error/properties/colors/leading-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/leading-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/leading-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/trailing-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/error/properties/colors/trailing-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/trailing-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/trailing-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/border-color,0,ui-kit/globals/form/field/colors/border-error,COLOR,true,true
components/dropdown/variants/states/error/properties/colors/border-color,1,ui-kit/globals/form/field/colors/border-error,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/border-color,2,ui-kit/globals/form/field/colors/border-error,COLOR,true,false
components/dropdown/variants/states/error/properties/colors/border-color,3,ui-kit/globals/form/field/colors/border-error,COLOR,true,false
components/dropdown/variants/states/error/properties/border-size,0,1,FLOAT,false,true
components/dropdown/variants/states/error/properties/border-size,1,1,FLOAT,false,false
components/dropdown/variants/states/error/properties/border-size,2,1,FLOAT,false,false
components/dropdown/variants/states/error/properties/border-size,3,1,FLOAT,false,false
components/dropdown/variants/states/focus/properties/colors/background,0,ui-kit/globals/form/field/colors/background,COLOR,true,true
components/dropdown/variants/states/focus/properties/colors/background,1,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/background,2,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/background,3,ui-kit/globals/form/field/colors/background,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/text,0,ui-kit/globals/form/field/colors/text-valued,COLOR,true,true
components/dropdown/variants/states/focus/properties/colors/text,1,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/text,2,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/text,3,ui-kit/globals/form/field/colors/text-valued,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/leading-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/focus/properties/colors/leading-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/leading-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/leading-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/trailing-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/focus/properties/colors/trailing-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/trailing-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/trailing-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/border-color,0,ui-kit/globals/form/field/colors/border-focus,COLOR,true,true
components/dropdown/variants/states/focus/properties/colors/border-color,1,ui-kit/globals/form/field/colors/border-focus,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/border-color,2,ui-kit/globals/form/field/colors/border-focus,COLOR,true,false
components/dropdown/variants/states/focus/properties/colors/border-color,3,ui-kit/globals/form/field/colors/border-focus,COLOR,true,false
components/dropdown/variants/states/focus/properties/border-size,0,2,FLOAT,false,true
components/dropdown/variants/states/focus/properties/border-size,1,2,FLOAT,false,false
components/dropdown/variants/states/focus/properties/border-size,2,2,FLOAT,false,false
components/dropdown/variants/states/focus/properties/border-size,3,2,FLOAT,false,false
components/dropdown/variants/states/disabled/properties/colors/background,0,ui-kit/globals/form/field/colors/disabled-background,COLOR,true,true
components/dropdown/variants/states/disabled/properties/colors/background,1,ui-kit/globals/form/field/colors/disabled-background,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/background,2,ui-kit/globals/form/field/colors/disabled-background,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/background,3,ui-kit/globals/form/field/colors/disabled-background,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/text,0,ui-kit/globals/form/field/colors/disabled-text,COLOR,true,true
components/dropdown/variants/states/disabled/properties/colors/text,1,ui-kit/globals/form/field/colors/disabled-text,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/text,2,ui-kit/globals/form/field/colors/disabled-text,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/text,3,ui-kit/globals/form/field/colors/disabled-text,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/leading-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/disabled/properties/colors/leading-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/leading-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/leading-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/trailing-icon,0,ui-kit/globals/form/field/colors/icon,COLOR,true,true
components/dropdown/variants/states/disabled/properties/colors/trailing-icon,1,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/trailing-icon,2,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/trailing-icon,3,ui-kit/globals/form/field/colors/icon,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/border-color,0,ui-kit/globals/form/field/colors/border,COLOR,true,true
components/dropdown/variants/states/disabled/properties/colors/border-color,1,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/border-color,2,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/disabled/properties/colors/border-color,3,ui-kit/globals/form/field/colors/border,COLOR,true,false
components/dropdown/variants/states/disabled/properties/border-size,0,1,FLOAT,false,true
components/dropdown/variants/states/disabled/properties/border-size,1,1,FLOAT,false,false
components/dropdown/variants/states/disabled/properties/border-size,2,1,FLOAT,false,false
components/dropdown/variants/states/disabled/properties/border-size,3,1,FLOAT,false,false
components/dropdown/variants/layouts/stacked/properties/top-bottom-margin,0,brand/dimensions/general/default,FLOAT,true,true
components/dropdown/variants/layouts/stacked/properties/top-bottom-margin,1,brand/dimensions/general/default,FLOAT,true,false
components/dropdown/variants/layouts/stacked/properties/top-bottom-margin,2,brand/dimensions/general/default,FLOAT,true,false
components/dropdown/variants/layouts/stacked/properties/top-bottom-margin,3,brand/dimensions/general/default,FLOAT,true,false
components/dropdown/variants/layouts/side-by-side/properties/top-bottom-margin,0,0,FLOAT,false,true
components/dropdown/variants/layouts/side-by-side/properties/top-bottom-margin,1,0,FLOAT,false,false
components/dropdown/variants/layouts/side-by-side/properties/top-bottom-margin,2,0,FLOAT,false,false
components/dropdown/variants/layouts/side-by-side/properties/top-bottom-margin,3,0,FLOAT,false,false
components/dropdown/properties/border-radius,0,ui-kit/globals/form/field/size/border-radius,FLOAT,true,true
components/dropdown/properties/border-radius,1,ui-kit/globals/form/field/size/border-radius,FLOAT,true,false
components/dropdown/properties/border-radius,2,ui-kit/globals/form/field/size/border-radius,FLOAT,true,false
components/dropdown/properties/border-radius,3,ui-kit/globals/form/field/size/border-radius,FLOAT,true,false
components/dropdown/properties/min-height,0,ui-kit/globals/form/field/size/single-line-input-height,FLOAT,true,true
components/dropdown/properties/min-height,1,ui-kit/globals/form/field/size/single-line-input-height,FLOAT,true,false
components/dropdown/properties/min-height,2,ui-kit/globals/form/field/size/single-line-input-height,FLOAT,true,false
components/dropdown/properties/min-height,3,ui-kit/globals/form/field/size/single-line-input-height,FLOAT,true,false
components/dropdown/properties/horizontal-padding,0,ui-kit/globals/form/field/size/horizontal-padding,FLOAT,true,true
components/dropdown/properties/horizontal-padding,1,ui-kit/globals/form/field/size/horizontal-padding,FLOAT,true,false
components/dropdown/properties/horizontal-padding,2,ui-kit/globals/form/field/size/horizontal-padding,FLOAT,true,false
components/dropdown/properties/horizontal-padding,3,ui-kit/globals/form/field/size/horizontal-padding,FLOAT,true,false
components/dropdown/properties/vertical-padding,0,ui-kit/globals/form/field/size/vertical-padding,FLOAT,true,true
components/dropdown/properties/vertical-padding,1,ui-kit/globals/form/field/size/vertical-padding,FLOAT,true,false
components/dropdown/properties/vertical-padding,2,ui-kit/globals/form/field/size/vertical-padding,FLOAT,true,false
components/dropdown/properties/vertical-padding,3,ui-kit/globals/form/field/size/vertical-padding,FLOAT,true,false
components/dropdown/properties/icon-size,0,ui-kit/globals/form/field/size/icon,FLOAT,true,true
components/dropdown/properties/icon-size,1,ui-kit/globals/form/field/size/icon,FLOAT,true,false
components/dropdown/properties/icon-size,2,ui-kit/globals/form/field/size/icon,FLOAT,true,false
components/dropdown/properties/icon-size,3,ui-kit/globals/form/field/size/icon,FLOAT,true,false
components/dropdown/properties/icon-text-gap,0,ui-kit/globals/form/field/size/icon-text-gap,FLOAT,true,true
components/dropdown/properties/icon-text-gap,1,ui-kit/globals/form/field/size/icon-text-gap,FLOAT,true,false
components/dropdown/properties/icon-text-gap,2,ui-kit/globals/form/field/size/icon-text-gap,FLOAT,true,false
components/dropdown/properties/icon-text-gap,3,ui-kit/globals/form/field/size/icon-text-gap,FLOAT,true,false
components/dropdown/properties/max-width,0,ui-kit/globals/form/field/size/max-width,FLOAT,true,true
components/dropdown/properties/max-width,1,ui-kit/globals/form/field/size/max-width,FLOAT,true,false
components/dropdown/properties/max-width,2,ui-kit/globals/form/field/size/max-width,FLOAT,true,false
components/dropdown/properties/max-width,3,ui-kit/globals/form/field/size/max-width,FLOAT,true,false
components/dropdown/properties/min-width,0,180,FLOAT,false,true
components/dropdown/properties/min-width,1,180,FLOAT,false,false
components/dropdown/properties/min-width,2,180,FLOAT,false,false
components/dropdown/properties/min-width,3,180,FLOAT,false,false
components/dropdown/properties/text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/dropdown/properties/text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/dropdown/properties/text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/dropdown/properties/text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/dropdown/properties/text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
components/dropdown/properties/text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
components/dropdown/properties/text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
components/dropdown/properties/text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
components/dropdown/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/dropdown/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/dropdown/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/dropdown/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/dropdown/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/dropdown/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/dropdown/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/dropdown/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/dropdown/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/dropdown/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/dropdown/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/dropdown/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/dropdown/properties/text/text-decoration,0,none,STRING,false,true
components/dropdown/properties/text/text-decoration,1,none,STRING,false,false
components/dropdown/properties/text/text-decoration,2,none,STRING,false,false
components/dropdown/properties/text/text-decoration,3,none,STRING,false,false
components/dropdown/properties/text/text-transform,0,none,STRING,false,true
components/dropdown/properties/text/text-transform,1,none,STRING,false,false
components/dropdown/properties/text/text-transform,2,none,STRING,false,false
components/dropdown/properties/text/text-transform,3,none,STRING,false,false
components/dropdown/properties/text/font-style,0,normal,STRING,false,true
components/dropdown/properties/text/font-style,1,normal,STRING,false,false
components/dropdown/properties/text/font-style,2,normal,STRING,false,false
components/dropdown/properties/text/font-style,3,normal,STRING,false,false
components/menu-item/properties/border-radius,0,brand/dimensions/border-radii/none,FLOAT,true,true
components/menu-item/properties/border-radius,1,brand/dimensions/border-radii/none,FLOAT,true,false
components/menu-item/properties/border-radius,2,brand/dimensions/border-radii/none,FLOAT,true,false
components/menu-item/properties/border-radius,3,brand/dimensions/border-radii/none,FLOAT,true,false
components/menu-item/properties/min-width,0,140,FLOAT,false,true
components/menu-item/properties/min-width,1,140,FLOAT,false,false
components/menu-item/properties/min-width,2,140,FLOAT,false,false
components/menu-item/properties/min-width,3,140,FLOAT,false,false
components/menu-item/properties/max-width,0,464,FLOAT,false,true
components/menu-item/properties/max-width,1,464,FLOAT,false,false
components/menu-item/properties/max-width,2,464,FLOAT,false,false
components/menu-item/properties/max-width,3,464,FLOAT,false,false
components/menu-item/properties/vertical-padding,0,brand/dimensions/general/lg,FLOAT,true,true
components/menu-item/properties/vertical-padding,1,brand/dimensions/general/lg,FLOAT,true,false
components/menu-item/properties/vertical-padding,2,brand/dimensions/general/lg,FLOAT,true,false
components/menu-item/properties/vertical-padding,3,brand/dimensions/general/lg,FLOAT,true,false
components/menu-item/properties/horizontal-padding,0,brand/dimensions/general/md,FLOAT,true,true
components/menu-item/properties/horizontal-padding,1,brand/dimensions/general/md,FLOAT,true,false
components/menu-item/properties/horizontal-padding,2,brand/dimensions/general/md,FLOAT,true,false
components/menu-item/properties/horizontal-padding,3,brand/dimensions/general/md,FLOAT,true,false
components/menu-item/properties/divider-opacity,0,1,FLOAT,false,true
components/menu-item/properties/divider-opacity,1,1,FLOAT,false,false
components/menu-item/properties/divider-opacity,2,1,FLOAT,false,false
components/menu-item/properties/divider-opacity,3,1,FLOAT,false,false
components/menu-item/properties/divider-height,0,1,FLOAT,false,true
components/menu-item/properties/divider-height,1,1,FLOAT,false,false
components/menu-item/properties/divider-height,2,1,FLOAT,false,false
components/menu-item/properties/divider-height,3,1,FLOAT,false,false
components/menu-item/properties/divider-item-gap,0,4,FLOAT,false,true
components/menu-item/properties/divider-item-gap,1,4,FLOAT,false,false
components/menu-item/properties/divider-item-gap,2,4,FLOAT,false,false
components/menu-item/properties/divider-item-gap,3,4,FLOAT,false,false
components/menu-item/properties/colors/divider-color,0,brand/palettes/neutral/050/color/tone,COLOR,true,true
components/menu-item/properties/colors/divider-color,1,brand/palettes/neutral/050/color/tone,COLOR,true,false
components/menu-item/properties/colors/divider-color,2,brand/palettes/neutral/050/color/tone,COLOR,true,false
components/menu-item/properties/colors/divider-color,3,brand/palettes/neutral/050/color/tone,COLOR,true,false
components/menu-item/properties/colors/unselected-item/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/menu-item/properties/colors/unselected-item/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/menu-item/properties/colors/unselected-item/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/menu-item/properties/colors/unselected-item/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/menu-item/properties/colors/unselected-item/text,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/menu-item/properties/colors/unselected-item/text,1,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/text,2,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/text,3,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/menu-item/properties/colors/unselected-item/supporting-text-color,1,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-color,2,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-color,3,brand/layers/layer-0/elements/text/color,COLOR,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-opacity,0,brand/text-emphasis/low,FLOAT,true,true
components/menu-item/properties/colors/unselected-item/supporting-text-opacity,1,brand/text-emphasis/low,FLOAT,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-opacity,2,brand/text-emphasis/low,FLOAT,true,false
components/menu-item/properties/colors/unselected-item/supporting-text-opacity,3,brand/text-emphasis/low,FLOAT,true,false
components/menu-item/properties/colors/unselected-item/opacity,0,1,FLOAT,false,true
components/menu-item/properties/colors/unselected-item/opacity,1,1,FLOAT,false,false
components/menu-item/properties/colors/unselected-item/opacity,2,1,FLOAT,false,false
components/menu-item/properties/colors/unselected-item/opacity,3,1,FLOAT,false,false
components/menu-item/properties/colors/selected-item/background,0,brand/palettes/palette-1/100/color/tone,COLOR,true,true
components/menu-item/properties/colors/selected-item/background,1,brand/palettes/palette-1/100/color/tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/background,2,brand/palettes/palette-1/100/color/tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/background,3,brand/palettes/palette-1/100/color/tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/text,0,brand/palettes/palette-1/100/color/on-tone,COLOR,true,true
components/menu-item/properties/colors/selected-item/text,1,brand/palettes/palette-1/100/color/on-tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/text,2,brand/palettes/palette-1/100/color/on-tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/text,3,brand/palettes/palette-1/100/color/on-tone,COLOR,true,false
components/menu-item/properties/colors/selected-item/opacity,0,1,FLOAT,false,true
components/menu-item/properties/colors/selected-item/opacity,1,1,FLOAT,false,false
components/menu-item/properties/colors/selected-item/opacity,2,1,FLOAT,false,false
components/menu-item/properties/colors/selected-item/opacity,3,1,FLOAT,false,false
components/menu-item/properties/text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/menu-item/properties/text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
components/menu-item/properties/text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
components/menu-item/properties/text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
components/menu-item/properties/text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
components/menu-item/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/menu-item/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/menu-item/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/menu-item/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/text/text-decoration,0,none,STRING,false,true
components/menu-item/properties/text/text-decoration,1,none,STRING,false,false
components/menu-item/properties/text/text-decoration,2,none,STRING,false,false
components/menu-item/properties/text/text-decoration,3,none,STRING,false,false
components/menu-item/properties/text/text-transform,0,none,STRING,false,true
components/menu-item/properties/text/text-transform,1,none,STRING,false,false
components/menu-item/properties/text/text-transform,2,none,STRING,false,false
components/menu-item/properties/text/text-transform,3,none,STRING,false,false
components/menu-item/properties/text/font-style,0,normal,STRING,false,true
components/menu-item/properties/text/font-style,1,normal,STRING,false,false
components/menu-item/properties/text/font-style,2,normal,STRING,false,false
components/menu-item/properties/text/font-style,3,normal,STRING,false,false
components/menu-item/properties/supporting-text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/menu-item/properties/supporting-text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/supporting-text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/supporting-text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/menu-item/properties/supporting-text/font-size,0,tokens/font/sizes/sm,FLOAT,true,true
components/menu-item/properties/supporting-text/font-size,1,tokens/font/sizes/sm,FLOAT,true,false
components/menu-item/properties/supporting-text/font-size,2,tokens/font/sizes/sm,FLOAT,true,false
components/menu-item/properties/supporting-text/font-size,3,tokens/font/sizes/sm,FLOAT,true,false
components/menu-item/properties/supporting-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/menu-item/properties/supporting-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/supporting-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/supporting-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/menu-item/properties/supporting-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/menu-item/properties/supporting-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/supporting-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/supporting-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/menu-item/properties/supporting-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/menu-item/properties/supporting-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/supporting-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/supporting-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/menu-item/properties/supporting-text/text-decoration,0,none,STRING,false,true
components/menu-item/properties/supporting-text/text-decoration,1,none,STRING,false,false
components/menu-item/properties/supporting-text/text-decoration,2,none,STRING,false,false
components/menu-item/properties/supporting-text/text-decoration,3,none,STRING,false,false
components/menu-item/properties/supporting-text/text-transform,0,none,STRING,false,true
components/menu-item/properties/supporting-text/text-transform,1,none,STRING,false,false
components/menu-item/properties/supporting-text/text-transform,2,none,STRING,false,false
components/menu-item/properties/supporting-text/text-transform,3,none,STRING,false,false
components/menu-item/properties/supporting-text/font-style,0,normal,STRING,false,true
components/menu-item/properties/supporting-text/font-style,1,normal,STRING,false,false
components/menu-item/properties/supporting-text/font-style,2,normal,STRING,false,false
components/menu-item/properties/supporting-text/font-style,3,normal,STRING,false,false
components/menu/properties/border-size,0,1,FLOAT,false,true
components/menu/properties/border-size,1,1,FLOAT,false,false
components/menu/properties/border-size,2,1,FLOAT,false,false
components/menu/properties/border-size,3,1,FLOAT,false,false
components/menu/properties/border-radius,0,brand/dimensions/border-radii/default,FLOAT,true,true
components/menu/properties/border-radius,1,brand/dimensions/border-radii/default,FLOAT,true,false
components/menu/properties/border-radius,2,brand/dimensions/border-radii/default,FLOAT,true,false
components/menu/properties/border-radius,3,brand/dimensions/border-radii/default,FLOAT,true,false
components/menu/properties/min-width,0,140,FLOAT,false,true
components/menu/properties/min-width,1,140,FLOAT,false,false
components/menu/properties/min-width,2,140,FLOAT,false,false
components/menu/properties/min-width,3,140,FLOAT,false,false
components/menu/properties/max-width,0,464,FLOAT,false,true
components/menu/properties/max-width,1,464,FLOAT,false,false
