collection,figmaVariableName,mode,value,type,alias,defaultMode
layer,components/tabs/variants/styles/outline/properties/active/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/active/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/tabs/variants/styles/outline/properties/active/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/active/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/active/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/active/border-size,0,1,FLOAT,false,true
layer,components/tabs/variants/styles/outline/properties/active/border-size,1,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/properties/active/border-size,2,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/properties/active/border-size,3,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/tabs/variants/styles/outline/properties/inactive/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/border-color,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
layer,components/tabs/variants/styles/outline/properties/inactive/colors/border-color,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/border-color,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/border-color,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/tabs/variants/styles/outline/properties/inactive/colors/text-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/text-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/tabs/variants/styles/outline/properties/inactive/border-size,0,1,FLOAT,false,true
layer,components/tabs/variants/styles/outline/properties/inactive/border-size,1,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/border-size,2,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/properties/inactive/border-size,3,1,FLOAT,false,false
layer,components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,0,brand/dimensions/gutters/vertical,FLOAT,true,true
layer,components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,1,brand/dimensions/gutters/vertical,FLOAT,true,false
layer,components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,2,brand/dimensions/gutters/vertical,FLOAT,true,false
layer,components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,3,brand/dimensions/gutters/vertical,FLOAT,true,false
layer,components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,0,brand/dimensions/gutters/horizontal,FLOAT,true,true
layer,components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,1,brand/dimensions/gutters/horizontal,FLOAT,true,false
layer,components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,2,brand/dimensions/gutters/horizontal,FLOAT,true,false
layer,components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,3,brand/dimensions/gutters/horizontal,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/horizontal-padding,0,brand/dimensions/general/lg,FLOAT,true,true
layer,components/tabs/variants/orientation/horizontal/properties/horizontal-padding,1,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/horizontal-padding,2,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/horizontal-padding,3,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/vertical-padding,0,brand/dimensions/general/md,FLOAT,true,true
layer,components/tabs/variants/orientation/horizontal/properties/vertical-padding,1,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/vertical-padding,2,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/vertical-padding,3,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
layer,components/tabs/variants/orientation/horizontal/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/element-gap,0,brand/dimensions/general/default,FLOAT,true,true
layer,components/tabs/variants/orientation/horizontal/properties/element-gap,1,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/element-gap,2,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/element-gap,3,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/space-between-tabs,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/tabs/variants/orientation/horizontal/properties/space-between-tabs,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/space-between-tabs,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/variants/orientation/horizontal/properties/space-between-tabs,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/horizontal-padding,0,brand/dimensions/general/lg,FLOAT,true,true
layer,components/tabs/variants/orientation/vertical/properties/horizontal-padding,1,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/horizontal-padding,2,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/horizontal-padding,3,brand/dimensions/general/lg,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/vertical-padding,0,brand/dimensions/general/md,FLOAT,true,true
layer,components/tabs/variants/orientation/vertical/properties/vertical-padding,1,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/vertical-padding,2,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/vertical-padding,3,brand/dimensions/general/md,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
layer,components/tabs/variants/orientation/vertical/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/element-gap,0,brand/dimensions/general/default,FLOAT,true,true
layer,components/tabs/variants/orientation/vertical/properties/element-gap,1,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/element-gap,2,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/element-gap,3,brand/dimensions/general/default,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/space-between-tabs,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/tabs/variants/orientation/vertical/properties/space-between-tabs,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/space-between-tabs,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/variants/orientation/vertical/properties/space-between-tabs,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/tabs/properties/min-width,0,100,FLOAT,false,true
layer,components/tabs/properties/min-width,1,100,FLOAT,false,false
layer,components/tabs/properties/min-width,2,100,FLOAT,false,false
layer,components/tabs/properties/min-width,3,100,FLOAT,false,false
layer,components/tabs/properties/max-width,0,200,FLOAT,false,true
layer,components/tabs/properties/max-width,1,200,FLOAT,false,false
layer,components/tabs/properties/max-width,2,200,FLOAT,false,false
layer,components/tabs/properties/max-width,3,200,FLOAT,false,false
layer,components/tabs/properties/tab-content-alignment,0,left,STRING,false,true
layer,components/tabs/properties/tab-content-alignment,1,left,STRING,false,false
layer,components/tabs/properties/tab-content-alignment,2,left,STRING,false,false
layer,components/tabs/properties/tab-content-alignment,3,left,STRING,false,false
layer,components/tabs/properties/active-text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
layer,components/tabs/properties/active-text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/active-text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/active-text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/active-text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
layer,components/tabs/properties/active-text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/active-text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/active-text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/active-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/tabs/properties/active-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/active-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/active-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/active-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/tabs/properties/active-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/active-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/active-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/active-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/tabs/properties/active-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/active-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/active-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/active-text/text-decoration,0,none,STRING,false,true
layer,components/tabs/properties/active-text/text-decoration,1,none,STRING,false,false
layer,components/tabs/properties/active-text/text-decoration,2,none,STRING,false,false
layer,components/tabs/properties/active-text/text-decoration,3,none,STRING,false,false
layer,components/tabs/properties/active-text/text-transform,0,none,STRING,false,true
layer,components/tabs/properties/active-text/text-transform,1,none,STRING,false,false
layer,components/tabs/properties/active-text/text-transform,2,none,STRING,false,false
layer,components/tabs/properties/active-text/text-transform,3,none,STRING,false,false
layer,components/tabs/properties/active-text/font-style,0,normal,STRING,false,true
layer,components/tabs/properties/active-text/font-style,1,normal,STRING,false,false
layer,components/tabs/properties/active-text/font-style,2,normal,STRING,false,false
layer,components/tabs/properties/active-text/font-style,3,normal,STRING,false,false
layer,components/tabs/properties/inactive-text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
layer,components/tabs/properties/inactive-text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/inactive-text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/inactive-text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
layer,components/tabs/properties/inactive-text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
layer,components/tabs/properties/inactive-text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/inactive-text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/inactive-text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/tabs/properties/inactive-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/tabs/properties/inactive-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/inactive-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/inactive-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/tabs/properties/inactive-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/tabs/properties/inactive-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/inactive-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/inactive-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/tabs/properties/inactive-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/tabs/properties/inactive-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/inactive-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/inactive-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/tabs/properties/inactive-text/text-decoration,0,none,STRING,false,true
layer,components/tabs/properties/inactive-text/text-decoration,1,none,STRING,false,false
layer,components/tabs/properties/inactive-text/text-decoration,2,none,STRING,false,false
layer,components/tabs/properties/inactive-text/text-decoration,3,none,STRING,false,false
layer,components/tabs/properties/inactive-text/text-transform,0,none,STRING,false,true
layer,components/tabs/properties/inactive-text/text-transform,1,none,STRING,false,false
layer,components/tabs/properties/inactive-text/text-transform,2,none,STRING,false,false
layer,components/tabs/properties/inactive-text/text-transform,3,none,STRING,false,false
layer,components/tabs/properties/inactive-text/font-style,0,normal,STRING,false,true
layer,components/tabs/properties/inactive-text/font-style,1,normal,STRING,false,false
layer,components/tabs/properties/inactive-text/font-style,2,normal,STRING,false,false
layer,components/tabs/properties/inactive-text/font-style,3,normal,STRING,false,false
layer,components/segmented-control/properties/colors/text,0,brand/palettes/neutral/100/color/on-tone,COLOR,true,true
layer,components/segmented-control/properties/colors/text,1,brand/palettes/neutral/100/color/on-tone,COLOR,true,false
layer,components/segmented-control/properties/colors/text,2,brand/palettes/neutral/050/color/on-tone,COLOR,true,false
layer,components/segmented-control/properties/colors/text,3,brand/palettes/neutral/100/color/on-tone,COLOR,true,false
layer,components/segmented-control/properties/colors/divider-color,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/segmented-control/properties/colors/divider-color,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/colors/divider-color,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/colors/divider-color,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/container/colors/background,0,brand/palettes/neutral/100/color/tone,COLOR,true,true
layer,components/segmented-control/properties/container/colors/background,1,brand/palettes/neutral/100/color/tone,COLOR,true,false
layer,components/segmented-control/properties/container/colors/background,2,brand/palettes/neutral/100/color/tone,COLOR,true,false
layer,components/segmented-control/properties/container/colors/background,3,brand/palettes/neutral/100/color/tone,COLOR,true,false
layer,components/segmented-control/properties/container/colors/border-color,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/segmented-control/properties/container/colors/border-color,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/container/colors/border-color,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/container/colors/border-color,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control/properties/container/colors/text-color,0,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layer,components/segmented-control/properties/container/colors/text-color,1,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control/properties/container/colors/text-color,2,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control/properties/container/colors/text-color,3,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control/properties/container/elevation,0,brand/elevations/elevation-0,STRING,true,true
layer,components/segmented-control/properties/container/elevation,1,brand/elevations/elevation-0,STRING,true,false
layer,components/segmented-control/properties/container/elevation,2,brand/elevations/elevation-0,STRING,true,false
layer,components/segmented-control/properties/container/elevation,3,brand/elevations/elevation-0,STRING,true,false
layer,components/segmented-control/properties/container/border-size,0,0,FLOAT,false,true
layer,components/segmented-control/properties/container/border-size,1,0,FLOAT,false,false
layer,components/segmented-control/properties/container/border-size,2,0,FLOAT,false,false
layer,components/segmented-control/properties/container/border-size,3,0,FLOAT,false,false
layer,components/segmented-control/properties/container/border-radius,0,brand/dimensions/border-radii/2xl,FLOAT,true,true
layer,components/segmented-control/properties/container/border-radius,1,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control/properties/container/border-radius,2,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control/properties/container/border-radius,3,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-horizontal,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/segmented-control/properties/container/padding-horizontal,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-horizontal,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-horizontal,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-vertical,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/segmented-control/properties/container/padding-vertical,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-vertical,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/container/padding-vertical,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/item-gap,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/segmented-control/properties/item-gap,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/item-gap,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/item-gap,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/segmented-control/properties/divider-size,0,1,FLOAT,false,true
layer,components/segmented-control/properties/divider-size,1,1,FLOAT,false,false
layer,components/segmented-control/properties/divider-size,2,1,FLOAT,false,false
layer,components/segmented-control/properties/divider-size,3,1,FLOAT,false,false
layer,components/segmented-control-item/properties/selected/colors/background,0,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layer,components/segmented-control-item/properties/selected/colors/background,1,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/colors/background,2,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/colors/background,3,brand/palettes/core-colors/interactive/default/tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/colors/border-color,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/segmented-control-item/properties/selected/colors/border-color,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control-item/properties/selected/colors/border-color,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control-item/properties/selected/colors/border-color,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/segmented-control-item/properties/selected/colors/text-color,0,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
layer,components/segmented-control-item/properties/selected/colors/text-color,1,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/colors/text-color,2,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/colors/text-color,3,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
layer,components/segmented-control-item/properties/selected/elevation,0,brand/elevations/elevation-1,STRING,true,true
layer,components/segmented-control-item/properties/selected/elevation,1,brand/elevations/elevation-1,STRING,true,false
layer,components/segmented-control-item/properties/selected/elevation,2,brand/elevations/elevation-1,STRING,true,false
layer,components/segmented-control-item/properties/selected/elevation,3,brand/elevations/elevation-1,STRING,true,false
layer,components/segmented-control-item/properties/selected/border-size,0,1,FLOAT,false,true
layer,components/segmented-control-item/properties/selected/border-size,1,1,FLOAT,false,false
layer,components/segmented-control-item/properties/selected/border-size,2,1,FLOAT,false,false
layer,components/segmented-control-item/properties/selected/border-size,3,1,FLOAT,false,false
layer,components/segmented-control-item/properties/item/padding-horizontal,0,brand/dimensions/general/lg,FLOAT,true,true
layer,components/segmented-control-item/properties/item/padding-horizontal,1,brand/dimensions/general/lg,FLOAT,true,false
layer,components/segmented-control-item/properties/item/padding-horizontal,2,brand/dimensions/general/lg,FLOAT,true,false
layer,components/segmented-control-item/properties/item/padding-horizontal,3,brand/dimensions/general/lg,FLOAT,true,false
layer,components/segmented-control-item/properties/item/height,0,40,FLOAT,false,true
layer,components/segmented-control-item/properties/item/height,1,40,FLOAT,false,false
layer,components/segmented-control-item/properties/item/height,2,40,FLOAT,false,false
layer,components/segmented-control-item/properties/item/height,3,40,FLOAT,false,false
layer,components/segmented-control-item/properties/item/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
layer,components/segmented-control-item/properties/item/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/icon-text-gap,0,brand/dimensions/general/default,FLOAT,true,true
layer,components/segmented-control-item/properties/item/icon-text-gap,1,brand/dimensions/general/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/icon-text-gap,2,brand/dimensions/general/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/icon-text-gap,3,brand/dimensions/general/default,FLOAT,true,false
layer,components/segmented-control-item/properties/item/border-radius,0,brand/dimensions/border-radii/2xl,FLOAT,true,true
layer,components/segmented-control-item/properties/item/border-radius,1,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control-item/properties/item/border-radius,2,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control-item/properties/item/border-radius,3,brand/dimensions/border-radii/2xl,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-family,0,tokens/font/typefaces/secondary,STRING,true,true
layer,components/segmented-control-item/properties/text/font-family,1,tokens/font/typefaces/secondary,STRING,true,false
layer,components/segmented-control-item/properties/text/font-family,2,tokens/font/typefaces/secondary,STRING,true,false
layer,components/segmented-control-item/properties/text/font-family,3,tokens/font/typefaces/secondary,STRING,true,false
layer,components/segmented-control-item/properties/text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
layer,components/segmented-control-item/properties/text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/segmented-control-item/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/segmented-control-item/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/segmented-control-item/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/segmented-control-item/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/segmented-control-item/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/segmented-control-item/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/segmented-control-item/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/segmented-control-item/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/segmented-control-item/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/segmented-control-item/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/segmented-control-item/properties/text/text-decoration,0,none,STRING,false,true
layer,components/segmented-control-item/properties/text/text-decoration,1,none,STRING,false,false
layer,components/segmented-control-item/properties/text/text-decoration,2,none,STRING,false,false
layer,components/segmented-control-item/properties/text/text-decoration,3,none,STRING,false,false
layer,components/segmented-control-item/properties/text/text-transform,0,none,STRING,false,true
layer,components/segmented-control-item/properties/text/text-transform,1,none,STRING,false,false
layer,components/segmented-control-item/properties/text/text-transform,2,none,STRING,false,false
layer,components/segmented-control-item/properties/text/text-transform,3,none,STRING,false,false
layer,components/segmented-control-item/properties/text/font-style,0,normal,STRING,false,true
layer,components/segmented-control-item/properties/text/font-style,1,normal,STRING,false,false
layer,components/segmented-control-item/properties/text/font-style,2,normal,STRING,false,false
layer,components/segmented-control-item/properties/text/font-style,3,normal,STRING,false,false
layer,components/accordion/properties/border-size,0,1,FLOAT,false,true
layer,components/accordion/properties/border-size,1,1,FLOAT,false,false
layer,components/accordion/properties/border-size,2,1,FLOAT,false,false
layer,components/accordion/properties/border-size,3,1,FLOAT,false,false
layer,components/accordion/properties/border-radius,0,brand/dimensions/border-radii/none,FLOAT,true,true
layer,components/accordion/properties/border-radius,1,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion/properties/border-radius,2,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion/properties/border-radius,3,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion/properties/item-gap,0,brand/dimensions/general/none,FLOAT,true,true
layer,components/accordion/properties/item-gap,1,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/item-gap,2,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/item-gap,3,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/padding,0,brand/dimensions/general/none,FLOAT,true,true
layer,components/accordion/properties/padding,1,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/padding,2,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/padding,3,brand/dimensions/general/none,FLOAT,true,false
layer,components/accordion/properties/min-width,0,20,FLOAT,false,true
layer,components/accordion/properties/min-width,1,20,FLOAT,false,false
layer,components/accordion/properties/min-width,2,20,FLOAT,false,false
layer,components/accordion/properties/min-width,3,20,FLOAT,false,false
layer,components/accordion/properties/max-width,0,1500,FLOAT,false,true
layer,components/accordion/properties/max-width,1,1500,FLOAT,false,false
layer,components/accordion/properties/max-width,2,1500,FLOAT,false,false
layer,components/accordion/properties/max-width,3,1500,FLOAT,false,false
layer,components/accordion/properties/elevation,0,brand/elevations/elevation-0,STRING,true,true
layer,components/accordion/properties/elevation,1,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion/properties/elevation,2,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion/properties/elevation,3,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion/properties/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
